x,y
0.060828906435527894,0.35473801807442534
0.066144597606412,0.30512158995561106
0.07150586191254887,0.2554482638730091
0.07687290768382118,0.20581409617641902
0.08228277960066734,0.1561683039778016
0.08770811607122851,0.1064606519953325
0.09315981056150269,0.0568986946273555
0,0
0,0
0,0
0.03778945353802231,1.3750403661342803e-05
0.08766379623715431,1.8934130470593997e-05
0.13771889405931942,2.5501244858021288e-05
0.18760698281744762,3.42452952565239e-05
0.237646796946437,4.54000032688015e-05
0.28755084786116,5.908983158093472e-05
0.33757285957868194,7.633881268646912e-05
0.3874959308195018,9.639277550362537e-05
0.4374990941163508,0.00012099869287469434
0.4874433994754531,0.00014851278790241026
0.5374277470270952,0.00018107932303261818
0.5873899677971426,0.00021669367257417564
0.6407631534931637,0.0002606182247567467
0.6907282426658287,0.0003052317980948016
0.7372869705980085,0.00035221301096174766
0.7906764565585371,0.0004096815429269067
0.8406244516730382,0.00047009579077108253
0.8872326437880425,0.0005293504241746931
0.9405596438281747,0.0006045369105291435
0.9971967787643077,-0.007156036617639186
0.9952655949976595,0.017098589065600658
0.9899032761773784,0.0668008145876646
0.9845483546107455,0.11636641080343317
0.9787644853254103,0.1694427612998983
0.9737264985010874,0.21562450047900802
0.9682565593404513,0.26531226118932966
0.9624245932918972,0.31824889306292387
0.9572755388801664,0.3645521876433367
0.9513883769157834,0.4174841327206082
0.9461894487857339,0.4637810546853738
0.9406285154327474,0.5133312247389763
0.9346153396289391,0.5663749808472527
0.9293834403165014,0.6125611235134271
0.9237026197343955,0.6622043886959244
0.9176460693689901,0.7151412964432333
0.9123022679914502,0.7613982069601865
0.9065655602259295,0.8110677040525716
0.9007973810789947,0.8605797447844417
0.895004295590845,0.910245279416052
0.8964112298726632,0.9687403167513651
0.860488623995339,0.9644133981637443
0.8109537227570486,0.958408886904429
0.7613534501539825,0.9523600396759171
0.7084442370837984,0.9458850707769271
0.6622326545774396,0.9401931412802662
0.6093142177070937,0.9336575344371131
0.5597450548966713,0.9274916778316783
0.5135731044707694,0.9217393190326635
0.4640265932461158,0.9155160693124487
0.41448271392995306,0.9092887684427076
0.361566738824087,0.9025784004332628
0.31203111309676396,0.8962923330801766
0.26587027837828686,0.8903823428990175
0.2162794870866691,0.8840355136485196
0.16681286268113724,0.8776442303092756
0.11716922316637024,0.8712314294958173
0.06439821386491044,0.8643521168185614
0.018126336346214383,0.8583188031324294
-0.03126466457282026,0.8518248588212048
-0.11101820056878282,0.8487292615381976
-0.11096089881308951,0.8269871641629886
-0.10983047717044997,0.776964041095154
-0.10868501975700957,0.7271371221201113
-0.107501477623873,0.6771279508647676
-0.10630469971980087,0.6272857303594481
-0.10506839047445792,0.5772933450242401
-0.10382012936822141,0.52743691627227
-0.10244270389153962,0.4740560119068954
-0.10123114244523347,0.4275905045854314
-0.09988959709086599,0.3776321534152188
-0.09853828839487412,0.32774896523784874
-0.09714437159587745,0.2778042871186082
-0.09564398922217311,0.22451741763988353
-0.0941958927907719,0.17457638924554272
-0.09273791688163159,0.12463836292888299
-0.09134109080711675,0.07815743765143611
-0.08972484252327477,0.024733870081614703
-0.08817638873589655,-0.025064868859245956
-0.08671412793135633,-0.07172083041215745
0,0
0,0
0,0
0.04119186239015911,3.348615534396628e-06
0.09105681310517473,4.789377846532249e-06
0.14112326095128191,6.4168718155809785e-06
0.18770475928418917,8.781074874228507e-06
0.24105339190402797,1.20503390415383e-05
0.28764820672300007,1.6272687576967133e-05
0.34098013184888115,2.2368581591960074e-05
0.39088535167119387,3.0125123881074765e-05
0.4409058356935376,4.01394351489522e-05
0.4908308665013226,5.25026282377434e-05
0.540832479760992,6.827709706117183e-05
0.5907776488508526,8.665933303426501e-05
0.6407604111979187,0.00010957861498089019
0.6907251293105983,0.00013524473538294176
0.7406896191227579,0.00016602292464475976
0.7906727442598468,0.00019974660669927062
0.8406206247450482,0.00023906182615460325
0.8906190693476104,0.00028147034679629033
0.9405532155844669,0.0003298429970721369
0.9971262072570835,-0.008351987969954556
0.9968478382870692,0.0216946094883239
0.9957257961628565,0.07173543479133464
0.9945849099247984,0.12153211913189509
0.9934102445321819,0.1715747947377764
0.9922194268649276,0.22136407901801186
0.9909899229126068,0.2714053532606648
0.9897480947187021,0.32119477980591216
0.9884641476381825,0.37123194565794226
0.9871709290839029,0.42102419663921553
0.985832995765243,0.4710553119957551
0.9844879933837692,0.5208519941337825
0.983096416029393,0.5708770182141305
0.9816992551968512,0.6206783619238434
0.9802546048893201,0.6706852201168468
0.9788049191656331,0.7205019916701961
0.9773074285152302,0.7704923839434379
0.9758048229485297,0.8203219185527457
0.9742540263166264,0.8702994161184298
0.9726986285627268,0.9201393138477766
0.9710950769566312,0.9701047958118636
0.9764704349286709,1.0273112788365315
0.9481734102971517,1.0248556438496095
0.8984709465735422,1.019566644510676
0.8488557812474443,1.0142630866145612
0.7991755254893114,1.0089155244100185
0.7528219400671642,1.0039118443376063
0.6998917319663799,0.9981499877976758
0.650256006371782,0.9927335330438598
0.6006194757661742,0.9872694778563531
0.5509884246392708,0.9817974729819453
0.5013581781490345,0.9762738366165303
0.45173149231611387,0.9707463433646729
0.4021061960845224,0.9651632729936855
0.35248172895582086,0.9595797027127074
0.30286589689984034,0.9539379832291047
0.25318862519689145,0.9482909256964382
0.20363680138160456,0.9425977341973729
0.15390720089626722,0.9368853651767391
0.10442009268921137,0.9311425828954224
0.054692888593361744,0.9253698654114662
0.00465692910123118,0.9279966045489166
0.008541189812057811,0.8876787436121975
0.01337656921594271,0.8380914457803783
0.018264058017924786,0.788294541847637
0.023149966047270508,0.7386969592028865
0.028087332957350355,0.6889193749000647
0.03302383310227988,0.639312029083076
0.038011002724259675,0.5895550687562832
0.04299848382766893,0.5399367559661593
0.04803525849515453,0.4902008317762352
0.05307363387356722,0.4405733260498671
0.058160382052537096,0.3908578290391656
0.0632499474616128,0.34122124663103015
0.0683867480932493,0.29152426567125417
0.07353176429363585,0.241837683822709
0.07871424499351061,0.1921997926628407
0.08357865488884307,0.1456892656211387
0.0891426877450914,0.09288460859111901
0.09440318356056793,0.043092415296908854
0.09967186935114947,-0.0064214118929024205
0.10498567233902752,-0.056215954426425366
0,0
0,0
0,0
0.04109152576473846,2.9146109782085453e-06
0.09095566935978619,4.205810967434616e-06
0.14102212101377473,5.62262127158676e-06
0.1908975453373514,7.875851860673755e-06
0.23764312367640616,1.0393127698395066e-05
0.29083998842803777,1.4660780670115336e-05
0.34087847307693336,1.9847920833377284e-05
0.3907852360170032,2.690895943107661e-05
0.4408057356542615,3.6042316484024404e-05
0.4907307974634627,4.745620517317674e-05
0.5441417870480285,6.312572539580746e-05
0.5906773700134851,7.923881971507947e-05
0.6406601355103847,0.00010078512699571104
0.6906257921950811,0.00012501962645394802
0.7405902863994757,0.00015423034740155868
0.7905725890384837,0.00018633127342260344
0.8405204745038954,0.00022387478857380808
0.890517936068844,0.0002644684159235028
0.9404520514095067,0.00031078176729245363
0.9972809272633023,-0.008259829313552274
0.9972492487741167,0.022935924144811333
0.9966227781386929,0.07298669388659561
0.9959846026735332,0.12284280917617084
0.9953221012843513,0.17289692843204926
0.994649611754867,0.22274780460235982
0.9939495502401947,0.2728021941026622
0.9932414463780588,0.3226492552838609
0.9925029191829251,0.37270115162971257
0.9917578075698806,0.42254748033141565
0.9909800667459407,0.47259445599796257
0.9901966376977357,0.5224424037210145
0.9893789611967803,0.5724833863086686
0.9885557949697436,0.6223333441192506
0.9876972401587989,0.6723602101687546
0.9868327454986551,0.7222178911931346
0.9858694806580415,0.7756361575398953
0.9850240037552468,0.8220969225125593
0.984078800372247,0.872093412045892
0.9831270714891002,0.9219703690964179
0.989558069148267,0.9862048816135459
0.9541806506091935,0.9833891367207409
0.9044845478809311,0.9794330889496851
0.8546512602543909,0.9754446152337285
0.8049556888505384,0.971436984202187
0.7551309983860389,0.9673898196184263
0.7054337620962511,0.9633296007428762
0.6556200030650627,0.9592238452514019
0.6059200806149831,0.9551103592378323
0.5561177607942072,0.950946761194549
0.5064157768315506,0.9467797599650276
0.45662363920959476,0.9425585472578804
0.403535192530016,0.9380473257880392
0.35713759440848447,0.9340592967659624
0.3074359325146912,0.9297846622757572
0.25765973100659295,0.9254490594738861
0.20796096485178805,0.921120288145975
0.15819014363800077,0.9167278842773285
0.10849646660059938,0.9123448737714713
0.058729069536281445,0.907895855260101
0.009024931664248156,0.9034568499112637
-0.04191311423563243,0.9071356176374422
-0.03918332720902553,0.8698589262250664
-0.0352273516751799,0.8167762958070979
-0.0314820381132353,0.7668685264757096
-0.027720406282151305,0.7171739516580844
-0.024175398979661547,0.6706867396788825
-0.020098022597786497,0.6175793410119301
-0.016498370683527205,0.5711141079936006
-0.012360093945755653,0.5179926336269614
-0.008705978536822156,0.4715494674613149
-0.0047767360685373565,0.4217932470280501
-0.0007984787793101397,0.37199232760199674
0.003187468179426932,0.3222227565521248
0.007223856976969213,0.27244245035880066
0.011266013126682684,0.2226636440618565
0.015360630230150846,0.17290031884464674
0.019458534327826738,0.12311943691037983
0.023612080810525543,0.07336737790129808
0.027769492778928994,0.023541530181457597
0.03197827453617916,-0.026158363370564007
0.03620164799991295,-0.07603984819636436
0,0
0,0
0,0
0.037787242038761576,5.813664040139095e-06
0.09105659099587943,8.311270823186336e-06
0.13771593294077017,1.098144630344447e-05
0.19099754568400817,1.5467439545585377e-05
0.2410516006548286,2.0862097800641603e-05
0.2909405541941821,2.8232253379762508e-05
0.34097912520012025,3.768281690807979e-05
0.39088495868701073,4.9519910009720944e-05
0.44090555192801834,6.457788145627872e-05
0.49082985379472394,8.229914770000492e-05
0.5408316061828619,0.00010434291787996561
0.5907771066177456,0.00012920380765685558
0.6407600245311892,0.00015901783739095097
0.6907256689289999,0.00019178479726438794
0.7406903073056849,0.00022993324320824394
0.7906737534617402,0.00027122066472874456
0.8406217638622812,0.0003184544841245495
0.8906213439121894,0.00036889937408603695
0.9405555985767351,0.0004255678227932064
0.9971244452491073,-0.008244295675287651
0.9968442572438717,0.021827446846582638
0.995721124164158,0.07186819555057299
0.9945792434470234,0.12166557964945054
0.9934036939481996,0.17170815424799443
0.9922120558347409,0.2214979687480956
0.990981822192933,0.27153917297315067
0.9897392667381653,0.3213286684177122
0.9884546052947144,0.3713657945333311
0.9871606140559475,0.42115763299140446
0.9858218239282489,0.47118871605091794
0.9844759609554261,0.5209850993980044
0.983083436994841,0.5710100195612116
0.9816852858827129,0.620810246879595
0.9802393140250227,0.6708172357929684
0.9787883311042384,0.7206337705348514
0.9772895075250665,0.7706242144464485
0.9757855822622895,0.8204542184312894
0.9742336674402595,0.870431783915303
0.972677182028634,0.9202705722304471
0.9710722408459472,0.9702362678567757
0.9768185202875759,1.027401552748753
0.947217029906052,1.0266565730349988
0.897264608974519,1.0246051475712588
0.8474492802983286,1.0225271849052138
0.7975021597355844,1.0204161752359238
0.747686118479815,1.018285120981536
0.697746120921283,1.0161140889463942
0.6479252441526295,1.0139291652467846
0.5979945736547781,1.011698892438697
0.5481685269902913,1.0094598458857125
0.5016448811261671,1.0073263375800832
0.44841753308688326,1.0048776911889221
0.3985024245425051,1.0025303870593096
0.3486712428802529,1.0001824858267454
0.2987617109314421,0.9977772858242198
0.2489309630874934,0.995374695108396
0.19902527773906376,0.9929118640894975
0.14919741043919885,0.990454306743636
0.0992935865057218,0.9879339746867951
0.04946657416092567,0.9854209040022222
-0.0011097014917544315,0.9912136075225491
7.749782502404571e-06,0.9503599992029022
0.0014377864372344385,0.900554275463605
0.002892794308993545,0.850526282074968
0.004377463029903943,0.8007083383108391
0.0058911226685164995,0.7506981022707997
0.0074307720925003515,0.7008640838795167
0.009003511785200018,0.6508737047713352
0.010598425152485665,0.6010245682770753
0.01223115956110116,0.5510549421076819
0.013882186965957851,0.5011878982479478
0.015575188945916453,0.45123894926982827
0.017283170244064807,0.4013554036495783
0.01903691535251828,0.3514263744533628
0.020802317204643844,0.30152713710435525
0.022616618230304676,0.2516161636141405
0.024439282755346296,0.2017050419816194
0.026314060082337637,0.15180836076506557
0.02819363865222571,0.10189341239804835
0.030129216258897636,0.05200431220943649
0,0
0,0
0,0
0.04109166950484013,3.437043195881376e-06
0.09095770942386278,4.905838079730932e-06
0.1410241555934481,6.5755295766948e-06
0.1908981647094937,9.180580504465363e-06
0.24095212734146376,1.2367158232208888e-05
0.2908405355988901,1.7010178701553204e-05
0.33756957684718486,2.252075570577775e-05
0.3874929432922955,3.028518040123217e-05
0.4408057456011975,4.1064146105199274e-05
0.4874399262499504,5.2729697791360354e-05
0.5407328791815098,6.967587113421434e-05
0.5906780804343216,8.832712916899716e-05
0.6406608425664716,0.00011154153380341024
0.6940169005296166,0.00013945126002695544
0.7405911499284829,0.0001685064863390342
0.7905742198616754,0.00020247324657201798
0.8405220998980422,0.00024203843877453076
0.8905205456554918,0.00028470000809632134
0.9404546907351248,0.0003333377593977339
0.9972823190729825,-0.008236243695434102
0.9972498122733279,0.02295738106379845
0.9966217183261431,0.07300812155672196
0.9959820857196239,0.12286501499196606
0.9953182232847619,0.1729190967099549
0.9946443688189923,0.2227699323420363
0.9939429372441966,0.272824270564245
0.9932336146657753,0.32267215606373756
0.9924940077238895,0.37272402038073793
0.9917477440200546,0.4225697416672754
0.9909687208825684,0.47261667944843244
0.990183907555416,0.5224636397721187
0.9893646274484572,0.5725045689370563
0.9885398003825385,0.6223536311490308
0.98767935933724,0.6723804741156847
0.9868130265417762,0.722238989133153
0.9859103015607111,0.7722481174244217
0.985001067911785,0.8221170546619447
0.9840539703602331,0.8721135065469449
0.9831003294313955,0.9219902839276991
0.982108065842883,0.9719751882287309
0.9882202134660679,1.0284108669134913
0.9610392471537718,1.0260715706854362
0.9113182253255906,1.0208605530564405
0.8617144283271898,1.0156348890913949
0.8120154698504353,1.0103678005485799
0.7624013656590627,1.005088304596842
0.7127237439278298,0.9997648370250981
0.6663733264906057,0.9947856518428458
0.6134420783395379,0.9890517642525022
0.5638120360088434,0.9836642712751091
0.5174544030300262,0.9785883368610833
0.4678204320586621,0.9731509098589224
0.41491136608457474,0.9672967218701923
0.36528262246660187,0.9618027326569334
0.31566120877066745,0.9562549023830328
0.26602691457226807,0.9507065737972761
0.21642213774957325,0.9451029928196621
0.16672688759331716,0.9394918503605663
0.11719433643012372,0.9338403064871293
0.06745929832644051,0.9281674272039176
0.01797752627270325,0.9224671617904928
-0.05720109734242366,0.9218832836546372
-0.05621491693919828,0.8868851308413218
-0.054527634665549995,0.8368884284656627
-0.05283964444887197,0.7870800946266084
-0.051099041073481455,0.7370902041193012
-0.0493580156621993,0.6872787014086343
-0.04756434465447326,0.6373066258804965
-0.045770058136598804,0.5874842912072505
-0.04392305339422463,0.5375217561708517
-0.042073767849247976,0.4876583709296455
-0.040174856167161765,0.4377384946520558
-0.03839266506823404,0.3910553310828257
-0.03632056122601307,0.3379596189693732
-0.03435669134863334,0.28797649574260875
-0.032359898263195186,0.23818633670728842
-0.030338983334636978,0.18819681277936007
-0.028292723202625568,0.1384158633300235
-0.026215673062280186,0.08842401934155716
-0.02411957042045942,0.03864967866206859
-0.02212672525156617,-0.008045513987766808
0,0
0,0
0,0
0.04119180177606677,3.022782616049923e-06
0.09105666699211687,4.340237486346482e-06
0.14112321687170948,5.805809201569616e-06
0.19099800256774382,8.111350780954255e-06
0.24105210213912842,1.0917322078318397e-05
0.2909402682682399,1.5062186773811636e-05
0.3409789049395623,2.0332611447559635e-05
0.3908856530879915,2.749133721974765e-05
0.44090632184346623,3.67541970283609e-05
0.49083140406263437,4.829796540005064e-05
0.540833204521927,6.308197449444105e-05
0.5907782584864012,8.042202306984756e-05
0.6407611946784146,0.00010217314082975213
0.6907253585455212,0.00012660341161896386
0.740690017483181,0.0001559580751605813
0.7906718133699586,0.00018821146382484738
0.8406198380825831,0.00022594218414369928
0.8906188189844324,0.00026671528375357765
0.9405531020033078,0.00031323363939380125
0.9971181157731319,-0.008370472899755312
0.9968433497623471,0.021704564805733875
0.9957301920878273,0.0717456589164183
0.994598463965527,0.12154454384629702
0.9934333133823711,0.1715874551987365
0.9922521608794522,0.22137837956539888
0.9910326289999528,0.2714199294058203
0.9898006578591639,0.3212093732891143
0.9885266141184725,0.371246853375544
0.9872432194646213,0.4210393749985049
0.9859151942120737,0.4710708258156326
0.9845799905344179,0.5208670924128341
0.983198114187329,0.5708924232351977
0.9818105807328809,0.6206936210970365
0.9803754945901255,0.6707009412166003
0.9789353326574561,0.7205178016925862
0.9774473819843263,0.7705085954474884
0.9759543005378242,0.8203404456332449
0.9744137417594322,0.870318387843447
0.972868532417514,0.9201586231020505
0.9712751671489067,0.9701242434744194
0.9770397748168682,1.0272807382488265
0.9474315150686708,1.0265404261168407
0.8974787588876062,1.024498028652688
0.8476640081708112,1.0224289194623242
0.7977164601887347,1.0203266585986188
0.7478998435263471,1.0182043496294277
0.6979594303369914,1.016042159210636
0.6481376273003895,1.0138661083205998
0.5982064954160236,1.011644876939025
0.5483806754586859,1.0094148009243047
0.49845800214229796,1.007134787666065
0.4486293115831889,1.0048503095403412
0.3987137186473456,1.0025117004889157
0.3488825495554005,1.0001724637355438
0.29897253612660196,0.9977758549913971
0.24584673795034018,0.9952206004841798
0.19593992278459327,0.9927656286112903
0.14940700462753087,0.9904785329317762
0.09950265287745536,0.987966822463933
0.04967536577387268,0.9854623649046191
-0.0009430648541594545,0.9919830450588165
0.003466566959899508,0.9517138625140675
0.008947056939674469,0.9021931532524538
0.01448196717586418,0.8524641652718868
0.02001246808256744,0.802935712015354
0.025596956220048005,0.7532267318798966
0.03117814005923862,0.7036884974206444
0.03681190273867615,0.6540007878414457
0.04244402089231033,0.6044516137412164
0.04812667555573371,0.5547855838484156
0.05380939739776645,0.5052278366462629
0.05954133713228542,0.4555828852728425
0.06527495041340013,0.40601675185086666
0.07105607810922515,0.3563898247320536
0.07722426317999044,0.3035437876689456
0.08267055390255414,0.2572078040400558
0.08851999044792026,0.2075139965735387
0.09438502501395646,0.1580368102955089
0.10029002966134139,0.10831749787176663
0.10619949015300456,0.05887580240804956
0,0
0,0
0,0
0.04119194553508169,3.545546702740831e-06
0.09105590738114382,5.0631635822656925e-06
0.14112245206112037,6.790599322594444e-06
0.19099699073398252,9.447777024254534e-06
0.24105108003408512,1.2730219766594298e-05
0.29093944942081323,1.7492499313236358e-05
0.34097806961149374,2.358001415917016e-05
0.3908834731606741,3.168163176174434e-05
0.44090412146594093,4.213404029847686e-05
0.49082871996491295,5.4967249478423763e-05
0.5374220741895039,7.013749959322119e-05
0.5907751938925591,9.028113560388969e-05
0.6407581264421776,0.00011385983446569536
0.6907224072397815,0.00014019651051808268
0.7406870610001778,0.00017165814714888492
0.7906688518653503,0.0002060745108553831
0.8406168751608348,0.00024601583293687543
0.8906162606817333,0.000289037928219623
0.9405505447439204,0.00033791910096462273
0.9971159636326046,-0.008346250858329143
0.9968418120241863,0.021728470681882987
0.995729546604907,0.07176957003170195
0.9945987514703757,0.12156865680262066
0.9934345446946264,0.17161157798216528
0.9922542987231205,0.22140229082343738
0.9910356268276967,0.2714438487401796
0.9898044985508043,0.3212332264810408
0.9885312767899317,0.37127071645970705
0.9872486694762219,0.42106295980024766
0.9859213634358438,0.4710944216115615
0.9845869051386802,0.5208910638203212
0.9832058639044577,0.5709164005135953
0.9818191287774174,0.6207170566005927
0.9803846955559818,0.6707243945973694
0.9789452083068445,0.7205418652691467
0.9774581112937585,0.7705326835772434
0.9759658640302967,0.8203637268506416
0.9744258841039973,0.8703416845037295
0.9728812632119717,0.9201814339386335
0.9785156802853683,0.9842323773353044
0.940012531025934,0.9810472485237549
0.8903297211933462,0.9769471360732851
0.8405054776119248,0.972816264274937
0.7908222969650128,0.9686646415538985
0.74100826958559,0.9644753962751584
0.6913248335675362,0.9602714729289316
0.6415211689269426,0.9560235849482309
0.5918342229751103,0.9517667017210436
0.5420423438991354,0.9474612117692565
0.492353628692335,0.9431512360948824
0.44257261334244563,0.9387883283588995
0.3928824819845161,0.934424915090867
0.3431109080934766,0.9300049864946001
0.293421704939881,0.9255880600732713
0.24365812408078036,0.9211112376214274
0.19397122550395976,0.916640483411105
0.14421371193945343,0.9121070311477222
0.0945317731461935,0.9075823502521648
0.044778446846231626,0.9029923508065849
-0.012127485490488144,0.9054755639399238
-0.008415065652477415,0.8802530194877793
-0.00032343002852404097,0.8308637928966938
0.007749434356589495,0.7817037931861024
0.015888335660833447,0.7323341789062797
0.024010688086079444,0.6831682543548988
0.03219683763679014,0.633820903026626
0.040369192474128825,0.5846473618827163
0.04860206685451287,0.5353235315616796
0.05682449243841754,0.48614194736745775
0.06510379221473543,0.4368420363641131
0.07337626043363225,0.3876525526828914
0.08170182685333603,0.3383759711060872
0.09002350579569135,0.28918280008718955
0.09839620560353124,0.2399268085475034
0.10677461898435518,0.1906881710088577
0.11518745991036117,0.14149272471357602
0.1236292213453472,0.09217808095075215
0.13207556338674592,0.04307522303433403
0.1405732888590029,-0.006263017273046388
0,0
0,0
0,0
0.0410916079004671,3.2131405716266414e-06
0.09095494132918674,4.615215460498154e-06
0.14102138970937508,6.179850424005079e-06
0.19089646101641375,8.63693597770071e-06
0.2409504277111105,1.1630618657581834e-05
0.29083874023044715,1.6018541480251118e-05
0.340877215245678,2.1612694866278645e-05
0.39078195936220905,2.9156760442135348e-05
0.4408024471394018,3.8898727312388815e-05
0.4907275398711235,5.0968706176963934e-05
0.5407291568595306,6.638666603834839e-05
0.590674330687113,8.439351556470806e-05
0.6406570931395615,0.00010689406745628468
0.6906230304912062,0.0001321060281618293
0.7405875206302234,0.000162341059768191
0.790570667564733,0.00019550877663096649
0.840518547784309,0.00023424267464079078
0.8905170924773488,0.0002760614245149708
0.9404512473192376,0.000323843426150746
0.9973383381713403,-0.007516473136757327
0.9950507108770051,0.020058003929114162
0.989746370445316,0.06977215893699287
0.9844443933084488,0.11933866963564303
0.9790863930718404,0.16904458693591534
0.9737342345845208,0.21860849886850234
0.9683220793080287,0.26830665656642955
0.9629193708084617,0.31786687837999245
0.9574531575395098,0.367557600235663
0.9519992243294378,0.41711473552854766
0.9464793091641502,0.46679781364662803
0.9409737507577197,0.5163521335530092
0.9354008210422644,0.5660280361541945
0.9298438302575813,0.615577128845655
0.9242180197592416,0.6652463582951533
0.9186087693059654,0.7147940066032885
0.9129308510787985,0.764453338765172
0.9072621405760253,0.8140570957308173
0.9015395350480214,0.8636476842404303
0.8958089032784259,0.9133105219046843
0.8981907441370732,0.9701265611615758
0.8589262058197258,0.9626845139479652
0.8099410654380419,0.9533390534805647
0.7608346819689474,0.9439413472143724
0.711839354904298,0.9345479091507193
0.6627604439352501,0.9251062188218897
0.6137550220793406,0.9156643508474346
0.564702652632514,0.9061785963892323
0.5156905216963704,0.8966888902068608
0.4666627671445894,0.8871583146940141
0.41764535380887624,0.8776206634137066
0.36863831386926155,0.86804494822912
0.3195901676251328,0.8584547113042367
0.2706304483521437,0.8488390698384632
0.22151311684087402,0.8391873821083976
0.17264127834498907,0.8295406254310735
0.12350250253989876,0.8198350972367325
0.07466843425644457,0.8101488459090155
0.02554370938757098,0.8003960019745401
-0.0232875864839928,0.790664161832303
-0.09305799068311826,0.7844146792812401
-0.08454222760153098,0.7459732501288755
-0.07363854982839887,0.6972161205063849
-0.06275721795610147,0.6485316090838871
-0.05180386730902476,0.5997878489072064
-0.040859588965486054,0.5510544786554258
-0.029870381267856416,0.502381734136723
-0.018862122733747298,0.45360389924588695
-0.007838144599839551,0.4049983132331744
0.0032235595882746416,0.3562280104337336
0.014292935827970577,0.30763687943627643
0.025406198911840705,0.2588838517624132
0.0365223827711243,0.21029848649288369
0.04768688133889523,0.16156326451787748
0.05885121476400882,0.11297874497845747
0.07006594078425955,0.06426738979577233
0.08127750255738948,0.015687518810958978
0.09254390561809707,-0.033004928390697734
0.10380330773198615,-0.0815801380900668
0.11512086161299118,-0.1302540998459001
0,0
0,0
0,0
0.04109407822305356,1.2280083702871553e-05
0.09095886192110435,1.6990746105539315e-05
0.14102517473049392,2.2883000791510243e-05
0.19090053070131344,3.096720894762341e-05
0.24095441259402495,4.117819355319498e-05
0.2908428865041708,5.3980785619651597e-05
0.3408812662261259,7.001939898898822e-05
0.3907863271706821,8.895399323185126e-05
0.4408067293045946,0.0001121045967893354
0.49073113931465995,0.00013826896086462556
0.5407327026537985,0.00016925682055814526
0.5906774176106256,0.00020339532848187464
0.640660147805713,0.00024286530324330068
0.69062622310143,0.00028559250168960857
0.7405906836746435,0.0003341608911786585
0.79057633453432,0.000386084198327397
0.8405241881595341,0.0004443780524778357
0.8905252726306669,0.000506140380410156
0.9404593982578332,0.0005748818548121959
0.9972978715399912,-0.007963974202290955
0.9972520156471076,0.023215066670993167
0.9966005113495391,0.07326533051314583
0.9959371356022348,0.12312009731218497
0.9952492233687351,0.17317368470845002
0.9945508562644877,0.22302114800099002
0.9938243596937307,0.2730749564833136
0.9930896366833605,0.3229197846464867
0.9923240511816946,0.37297107616401753
0.9915516249683859,0.42281435971279163
0.9907459351070131,0.4728606742419874
0.989934304296764,0.522705050111013
0.9890876105719602,0.5727452393403422
